rec,Ez(abs),Ez(arg),Ht(abs),Ht(arg),Hz(abs),Hz(arg),Et(abs),Et(arg)
0
-116.302,0.937864,-1.41813,0.00132447,-1.44534,0,0,0,0,1.26267,-2.31722,0.000149483,-1.56526,1,3.14159,166.933,-1.43013
-115.586,0.934313,-1.74742,0.00129538,-1.65884,0,0,0,0,1.48367,-2.47293,0.000162685,-1.27182,1,3.14159,162.7,-1.71243
-114.871,0.944496,-2.08698,0.00125383,-1.89064,0,0,0,0,1.6806,-2.63091,0.000185849,-1.20358,1,3.14159,158.444,-1.99642
-114.155,0.958434,-2.3426,0.0011873,-2.14776,0,0,0,0,1.80429,-2.75106,0.000182891,-1.22842,1,3.14159,154.158,-2.28206
-113.439,0.986932,-2.66519,0.00109437,-2.3623,0,0,0,0,1.93083,-2.90499,0.000225432,-1.06569,1,3.14159,149.855,-2.56931
-112.724,1.02301,-2.98163,0.000993188,-2.6209,0,0,0,0,2.01654,-3.0607,0.000240974,-1.03572,1,3.14159,145.526,-2.85811
-112.008,1.04772,3.06907,0.000875022,-2.93487,0,0,0,0,2.04637,3.10449,0.000232112,-0.932446,1,3.14159,141.177,3.13476
-111.292,1.07685,2.77724,0.000760677,3.05828,0,0,0,0,2.04253,2.9526,0.00027415,-0.933174,1,3.14159,136.802,2.84297
-110.577,1.09755,2.48938,0.000670999,2.6749,0,0,0,0,1.98725,2.79976,0.000279949,-0.895663,1,3.14159,132.399,2.54975
-109.861,1.10171,2.27238,0.00061585,2.19455,0,0,0,0,1.90681,2.68452,0.000289503,-0.757208,1,3.14159,127.99,2.25516
-109.145,1.09659,1.99072,0.000600926,1.78027,0,0,0,0,1.75973,2.53628,0.000299021,-0.816488,1,3.14159,123.555,1.95924
-108.429,1.07666,1.70134,0.000643217,1.3485,0,0,0,0,1.56189,2.38909,0.000301699,-0.761994,1,3.14159,119.099,1.66203
-107.714,1.05099,1.47396,0.000721847,0.94636,0,0,0,0,1.37889,2.28039,0.000327703,-0.674919,1,3.14159,114.629,1.36358
-106.998,1.01274,1.16763,0.000781674,0.673924,0,0,0,0,1.1095,2.14503,0.00030188,-0.683243,1,3.14159,110.126,1.06394
-106.282,0.969757,0.840424,0.000852141,0.400973,0,0,0,0,0.804045,2.02536,0.000306477,-0.63508,1,3.14159,105.626,0.763153
-105.567,0.937967,0.577659,0.000910236,0.137534,0,0,0,0,0.555186,1.96694,0.000326377,-0.629907,1,3.14159,101.101,0.461264
-104.851,0.907206,0.222297,0.000923112,-0.0447683,0,0,0,0,0.230775,2.09304,0.000291134,-0.535569,1,3.14159,96.5558,0.158324
-104.135,0.890759,-0.151382,0.000925193,-0.261827,0,0,0,0,0.179744,-2.29753,0.000291201,-0.52288,1,3.14159,92.0005,-0.145622
-103.419,0.889234,-0.439526,0.000897549,-0.488732,0,0,0,0,0.425801,-2.04725,0.00028294,-0.571992,1,3.14159,87.4318,-0.450526
-102.704,0.902787,-0.808507,0.000839831,-0.646207,0,0,0,0,0.753745,-2.09391,0.000267438,-0.403944,1,3.14159,82.8476,-0.756339
-101.988,0.93058,-1.17119,0.000766723,-0.865904,0,0,0,0,1.06859,-2.21056,0.000250526,-0.420328,1,3.14159,78.2484,-1.06301
-101.272,0.955031,-1.43784,0.000667957,-1.1131,0,0,0,0,1.28798,-2.31599,0.000212281,-0.44149,1,3.14159,73.6416,-1.3705
-100.557,0.987868,-1.77088,0.000571176,-1.29021,0,0,0,0,1.53902,-2.46123,0.000220482,-0.300979,1,3.14159,69.0196,-1.67876
-99.841,1.01826,-2.09492,0.000466657,-1.58432,0,0,0,0,1.74815,-2.61304,0.000184821,-0.284035,1,3.14159,64.3901,-1.98774
-99.1252,1.03388,-2.33739,0.000362114,-1.9691,0,0,0,0,1.8717,-2.73241,0.000140516,-0.13649,1,3.14159,59.7456,-2.29738
-98.4095,1.04512,-2.64878,0.00029225,-2.28466,0,0,0,0,1.98338,-2.88964,0.000144693,-0.161964,1,3.14159,55.0936,-2.60765
-97.6938,1.04606,-2.96222,0.000248648,-2.84137,0,0,0,0,2.03784,-3.04988,0.000109191,0.0467444,1,3.14159,50.4413,-2.91849
-96.9781,1.0384,3.0775,0.000246714,2.84247,0,0,0,0,2.03735,3.10894,9.62451e-05,0.478032,1,3.14159,45.7668,3.05333
-96.2624,1.02206,2.7547,0.00025339,2.54854,0,0,0,0,1.98435,2.94601,6.34747e-05,0.47166,1,3.14159,41.0921,2.74149
-95.5467,1.00225,2.41973,0.000277687,2.16948,0,0,0,0,1.87324,2.78024,7.22828e-05,1.0221,1,3.14159,36.4174,2.42922
-94.831,0.987204,2.15481,0.000292949,1.87529,0,0,0,0,1.75021,2.65167,9.27915e-05,1.26187,1,3.14159,31.7276,2.11657
-94.1153,0.972654,1.80194,0.000282051,1.8206,0,0,0,0,1.54652,2.48275,9.16291e-05,1.85596,1,3.14159,27.0378,1.80359
-93.3996,0.968941,1.44001,0.000263828,1.63262,0,0,0,0,1.29851,2.30879,0.000110292,1.83643,1,3.14159,22.3405,1.49033
-92.6839,0.974215,1.16166,0.00022744,1.52756,0,0,0,0,1.0835,2.17152,0.000118689,1.89552,1,3.14159,17.6357,1.17684
-91.9682,0.990552,0.804199,0.000208365,1.7193,0,0,0,0,0.779054,1.98406,0.000163797,2.15316,1,3.14159,12.9383,0.863159
-91.2525,1.01768,0.455448,0.000166938,1.83826,0,0,0,0,0.455839,1.76073,0.000160766,2.19221,1,3.14159,8.23349,0.549347
-90.5368,1.04084,0.196763,0.000157567,2.18083,0,0,0,0,0.204535,1.46915,0.000168263,2.31878,1,3.14159,3.52864,0.23545
-89.8211,1.06858,-0.128724,0.000217419,2.33043,0,0,0,0,0.149614,-1.16008,0.00021133,2.3042,1,3.14159,1.17621,3.06311
-89.1054,1.09105,-0.442496,0.000252389,2.49695,0,0,0,0,0.467396,-1.60082,0.000212514,2.44826,1,3.14159,5.88107,2.74919
-88.3897,1.09997,-0.678063,0.000309064,2.53069,0,0,0,0,0.704729,-1.77565,0.000234922,2.56092,1,3.14159,10.5859,2.43533
-87.674,1.0981,-0.981553,0.000347409,2.39034,0,0,0,0,0.992637,-1.9743,0.000245214,2.50728,1,3.14159,15.2908,2.12158
-86.9583,1.0808,-1.28435,0.000382469,2.36436,0,0,0,0,1.24795,-2.1611,0.000273194,2.64008,1,3.14159,19.9881,1.80798
-86.2425,1.05725,-1.52131,0.000401399,2.2764,0,0,0,0,1.41886,-2.30222,0.000303783,2.69163,1,3.14159,24.6854,1.4946
-85.5268,1.01543,-1.83928,0.00036278,2.12319,0,0,0,0,1.60307,-2.4846,0.000293403,2.73035,1,3.14159,29.3827,1.18148
-84.8111,0.965702,-2.17286,0.000346,2.03997,0,0,0,0,1.73966,-2.6664,0.000335763,2.75907,1,3.14159,34.0725,0.868655
-84.0954,0.928189,-2.44381,0.000292467,1.92984,0,0,0,0,1.81219,-2.80625,0.000358908,2.77199,1,3.14159,38.7547,0.55619
-83.3797,0.885531,-2.81536,0.000174182,1.85086,0,0,0,0,1.8606,-2.98847,0.000357546,2.87724,1,3.14159,43.4369,0.244128
-82.664,0.859239,3.0761,9.65227e-05,1.82959,0,0,0,0,1.85825,3.11133,0.000381008,2.83178,1,3.14159,48.1041,-0.0674827
-81.9483,0.855629,2.7684,3.42744e-05,-2.42431,0,0,0,0,1.82361,2.96968,0.00038864,2.84151,1,3.14159,52.7638,-0.378592
-81.2326,0.870002,2.37128,0.000196035,-2.02494,0,0,0,0,1.73369,2.78461,0.000406441,2.94067,1,3.14159,57.4234,-0.689152
-80.5169,0.907468,1.98929,0.000309086,-2.05836,0,0,0,0,1.60033,2.59695,0.000392998,2.89818,1,3.14159,62.068,-0.999114
-79.8012,0.946255,1.71185,0.000450011,-2.17573,0,0,0,0,1.47019,2.45069,0.000386999,2.92342,1,3.14159,66.7049,-1.30843
-79.0855,0.998323,1.37076,0.00060638,-2.34741,0,0,0,0,1.26487,2.2572,0.000407727,2.97017,1,3.14159,71.3341,-1.61705
-78.3698,1.05025,1.05289,0.00070791,-2.4587,0,0,0,0,1.03109,2.0551,0.000367759,2.99091,1,3.14159,75.9487,-1.92493
-77.6541,1.08358,0.819242,0.000809449,-2.61185,0,0,0,0,0.833346,1.88829,0.000352144,3.0309,1,3.14159,80.5481,-2.23202
-76.9384,1.11133,0.522859,0.000892123,-2.8007,0,0,0,0,0.556195,1.63764,0.000349351,3.02078,1,3.14159,85.1399,-2.53827
-76.2227,1.12342,0.235415,0.000932874,-2.94533,0,0,0,0,0.277857,1.23168,0.000310703,3.12981,1,3.14159,89.7165,-2.84364
-75.507,1.1211,0.0131888,0.000948257,-3.13447,0,0,0,0,0.121904,0.121588,0.000284135,-3.10267,1,3.14159,94.2851,3.13512
-74.7913,1.10123,-0.282091,0.000930579,2.9185,0,0,0,0,0.311928,-1.38473,0.000244458,-3.11508,1,3.14159,98.8257,2.83167
-74.0756,1.06937,-0.583894,0.000899728,2.71344,0,0,0,0,0.599295,-1.75166,0.000227063,-2.94186,1,3.14159,103.363,2.52925
-73.3598,1.04213,-0.827214,0.000842947,2.43757,0,0,0,0,0.821666,-1.93744,0.000186878,-2.83616,1,3.14159,107.88,2.22791
-72.6441,1.00477,-1.15977,0.000782067,2.09306,0,0,0,0,1.09848,-2.14705,0.000130356,-2.62737,1,3.14159,112.38,1.92768
-71.9284,0.977132,-1.50539,0.000757263,1.76343,0,0,0,0,1.35168,-2.33584,0.000125276,-2.46117,1,3.14159,116.868,1.62863
-71.2127,0.969278,-1.77923,0.000758214,1.35035,0,0,0,0,1.52992,-2.47306,9.79042e-05,-1.9628,1,3.14159,121.324,1.3308
-70.497,0.973083,-2.13847,0.000811164,0.930727,0,0,0,0,1.73011,-2.64751,0.000115446,-1.29497,1,3.14159,125.778,1.03423
-69.7813,0.997602,-2.48513,0.000904614,0.612971,0,0,0,0,1.89096,-2.81377,0.000115409,-1.00541,1,3.14159,130.199,0.738965
-69.0656,1.02785,-2.74002,0.00102618,0.291103,0,0,0,0,1.98712,-2.93801,0.000170509,-0.730447,1,3.14159,134.599,0.445057
-68.3499,1.0689,-3.05618,0.00115307,0.0117823,0,0,0,0,2.06702,-3.09746,0.000229159,-0.631239,1,3.14159,138.997,0.152549
-67.6342,1.10918,2.93637,0.00126737,-0.198749,0,0,0,0,2.09812,3.03365,0.000266229,-0.42918,1,3.14159,143.347,-0.13851
-66.9185,1.13458,2.7239,0.00136735,-0.423203,0,0,0,0,2.08838,2.91938,0.000326729,-0.407679,1,3.14159,147.699,-0.428077
-66.2028,1.1503,2.45555,0.00142885,-0.630437,0,0,0,0,2.02566,2.77362,0.000373166,-0.382313,1,3.14159,152.009,-0.716107
-65.4871,1.14623,2.20128,0.00146565,-0.804974,0,0,0,0,1.91451,2.63683,0.00044221,-0.294177,1,3.14159,156.304,-1.00255
-64.7714,1.12959,2.00609,0.00145707,-1.00194,0,0,0,0,1.79683,2.53505,0.000489348,-0.293034,1,3.14159,160.574,-1.28737
-64.0557,1.0861,1.7473,0.00139423,-1.19486,0,0,0,0,1.60032,2.40989,0.00052922,-0.259026,1,3.14159,164.82,-1.57053
-63.34,1.02184,1.48569,0.00131957,-1.3754,0,0,0,0,1.36764,2.30188,0.000605602,-0.250638,1,3.14159,169.037,-1.85196
-62.6243,0.964209,1.27123,0.00118463,-1.59177,0,0,0,0,1.16645,2.2311,0.000642309,-0.23699,1,3.14159,173.227,-2.13163
-61.9085,0.879232,0.968793,0.00100506,-1.83111,0,0,0,0,0.881612,2.17672,0.000684573,-0.199572,1,3.14159,177.398,-2.4095
-61.1928,0.793993,0.635331,0.000846639,-2.09811,0,0,0,0,0.593544,2.22446,0.000741661,-0.228915,1,3.14159,181.535,-2.68553
-60.4771,0.741115,0.346849,0.000656578,-2.49778,0,0,0,0,0.394069,2.44799,0.000777384,-0.203958,1,3.14159,185.638,-2.95966
-59.7614,0.694206,-0.0668824,0.000522978,-3.10037,0,0,0,0,0.310828,-2.99177,0.000821186,-0.173873,1,3.14159,189.724,3.05132
-59.0457,0.689411,-0.501963,0.000546332,2.54007,0,0,0,0,0.516292,-2.44386,0.000844903,-0.205539,1,3.14159,193.774,2.78109
-58.33,0.719702,-0.828052,0.000708704,1.94259,0,0,0,0,0.737892,-2.34001,0.00088416,-0.181177,1,3.14159,197.792,2.51288
-57.6143,0.787872,-1.2197,0.00096185,1.55252,0,0,0,0,1.03865,-2.34886,0.000918982,-0.161153,1,3.14159,201.784,2.24673
-56.8986,0.884183,-1.55569,0.00121307,1.30598,0,0,0,0,1.32479,-2.41096,0.000911556,-0.173762,1,3.14159,205.737,1.98268
-56.1829,0.967171,-1.78228,0.0014905,1.0717,0,0,0,0,1.53018,-2.47542,0.000946423,-0.161345,1,3.14159,209.668,1.72077
-55.4672,1.06976,-2.05096,0.00175487,0.88314,0,0,0,0,1.76994,-2.57583,0.000959267,-0.146079,1,3.14159,213.561,1.46104
-54.7515,1.16601,-2.28454,0.00196976,0.724913,0,0,0,0,1.97136,-2.67807,0.000932667,-0.13302,1,3.14159,217.422,1.20354
-54.0358,1.23016,-2.45224,0.00216841,0.553084,0,0,0,0,2.10043,-2.75989,0.000944823,-0.135215,1,3.14159,221.243,0.948299
-53.3201,1.291,-2.66419,0.00232509,0.402072,0,0,0,0,2.2271,-2.87199,0.000928277,-0.114403,1,3.14159,225.038,0.69536
-52.6044,1.32953,-2.85817,0.00242776,0.259572,0,0,0,0,2.30665,-2.9797,0.000893987,-0.0788919,1,3.14159,228.793,0.444765
-51.8887,1.34322,-3.00644,0.00248163,0.0994187,0,0,0,0,2.33799,-3.0641,0.000865762,-0.0851426,1,3.14159,232.516,0.196551
-51.173,1.33427,3.08013,0.00248663,-0.0478173,0,0,0,0,2.33319,3.10646,0.000822413,-0.0449293,1,3.14159,236.196,-0.0492445
-50.4573,1.30062,2.89049,0.00245109,-0.19753,0,0,0,0,2.28282,2.99955,0.000785288,0.00815464,1,3.14159,239.851,-0.292577
-49.7416,1.26199,2.73716,0.00235006,-0.371313,0,0,0,0,2.21652,2.91564,0.000713098,0.0274042,1,3.14159,243.457,-0.533414
-49.0258,1.19186,2.52429,0.00221685,-0.541732,0,0,0,0,2.0891,2.80504,0.00065579,0.108095,1,3.14159,247.029,-0.77172
-48.3101,1.10856,2.30427,0.00207429,-0.728084,0,0,0,0,1.92696,2.70003,0.000615908,0.183397,1,3.14159,250.563,-1.00745
-47.5944,1.04462,2.11654,0.00188163,-0.958603,0,0,0,0,1.78204,2.61679,0.000523854,0.297257,1,3.14159,254.055,-1.24058
